population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,2000,0.5469962147002201,1.00162325844134,0.27271385292534
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,2000,0.48070475647326,0.8852467946482,0.23365055392962
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,2000,0.37943598702571996,0.75242479579669,0.18066820974872
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,2000,0.31566804252024,0.60530056023957,0.14469041028177002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,2000,0.25961762805888,0.48103156772905,0.12070347812727
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,2000,0.8376315821388,1.14175724434814,0.67418547644905
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,2000,0.22921687263556,0.40648486627241,0.10053030648945001
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,2001,0.000887492085731675,0.003598777523830926,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,2001,0.26728543606002,0.39406834688615006,0.17118103031981
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,2001,1.12922702033685,1.5408819983520199,0.8379070108634199
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,2001,1.33479399488212,1.78998533524376,1.04876963936079
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,2001,1.04385918360277,1.6531444151916102,0.75075394788262
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,2001,0.8147417208200101,1.30772371188009,0.48857514999781004
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,2001,0.64953923772902,1.15022964270206,0.34903273366215
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,2001,0.5474266514674,1.00104010507515,0.27281702737263
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,2001,0.48305730944710995,0.89036569069794,0.23444297142841997
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,2001,0.37563802793988,0.74450039595256,0.17980822557925
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,2001,0.31370495232815,0.59971000639867,0.1445806725138
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,2001,0.25743666699555,0.47718723682686004,0.11995863784375
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,2001,0.83421979492565,1.14930802305839,0.66901744638552
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,2001,0.22680759363296,0.40226352601751003,0.09975141318750999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,1997,0.0008506244708048033,0.0034588820575837714,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,1997,0.25947006565288,0.39880242649514996,0.1589106496073
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,1997,1.11322245749711,1.57333700422377,0.78670410565864
