Anno;Codice Regione;Descrizione Regione;Codice ASL;ASL;SERD;; Nuovi Utenti;Utenti rientrati o già in carico; Totale
2020;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;;4;114;118
2020;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S72                    ;;6;108;114
2020;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;;;10;10
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;;13;184;197
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;;6;91;97
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;;69;428;497
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;;23;51;74
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;;14;97;111
2020;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;;1;104;105
2020;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;;33;240;273
2020;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;;25;97;122
2020;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;;48;331;379
2020;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;;16;68;84
2020;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;;21;133;154
2020;110;MARCHE;201;ASUR;S01                    ;;186;293;479
2020;110;MARCHE;201;ASUR;S02                    ;;104;128;232
2020;110;MARCHE;201;ASUR;S03                    ;;94;218;312
2020;110;MARCHE;201;ASUR;S04                    ;;108;227;335
2020;110;MARCHE;201;ASUR;S05                    ;;111;298;409
2020;110;MARCHE;201;ASUR;S06                    ;;56;89;145
2020;110;MARCHE;201;ASUR;S07                    ;;316;713;1029
2020;110;MARCHE;201;ASUR;S08                    ;;62;367;429
2020;110;MARCHE;201;ASUR;S09                    ;;44;348;392
2020;110;MARCHE;201;ASUR;S10                    ;;20;53;73
2020;110;MARCHE;201;ASUR;S11                    ;;91;389;480
2020;110;MARCHE;201;ASUR;S12                    ;;49;292;341
2020;110;MARCHE;201;ASUR;S13                    ;;72;420;492
2020;110;MARCHE;201;ASUR;S14                    ;;71;78;149
2020;120;LAZIO;109;VITERBO;A05                    ;;58;70;128
2020;120;LAZIO;109;VITERBO;S01                    ;;36;173;209
2020;120;LAZIO;109;VITERBO;S02                    ;;19;97;116
2020;120;LAZIO;109;VITERBO;S04                    ;;17;88;105
2020;120;LAZIO;109;VITERBO;S05                    ;;19;238;257
2020;120;LAZIO;110;RIETI;A03                    ;;1;12;13
2020;120;LAZIO;110;RIETI;B03                    ;;47;40;87
2020;120;LAZIO;110;RIETI;S03                    ;;12;177;189
2020;120;LAZIO;111;LATINA;S01                    ;;40;113;153
2020;120;LAZIO;111;LATINA;S02                    ;;29;126;155
2020;120;LAZIO;111;LATINA;S03                    ;;39;260;299
2020;120;LAZIO;111;LATINA;S04                    ;;11;124;135
2020;120;LAZIO;111;LATINA;S05                    ;;26;197;223
2020;120;LAZIO;112;FROSINONE;A02                    ;;37;43;80
2020;120;LAZIO;112;FROSINONE;A06                    ;;20;66;86
2020;120;LAZIO;112;FROSINONE;B06                    ;;84;136;220
2020;120;LAZIO;112;FROSINONE;S02                    ;;28;289;317
2020;120;LAZIO;112;FROSINONE;S06                    ;;39;204;243
2020;120;LAZIO;112;FROSINONE;S08                    ;;13;220;233
2020;120;LAZIO;201;ROMA 1;A01                    ;;31;78;109
2020;120;LAZIO;201;ROMA 1;S01                    ;;35;234;269
2020;120;LAZIO;201;ROMA 1;S03                    ;;22;231;253
2020;120;LAZIO;201;ROMA 1;S04                    ;;53;194;247
2020;120;LAZIO;201;ROMA 1;S05                    ;;166;507;673
2020;120;LAZIO;201;ROMA 1;S06                    ;;96;274;370
2020;120;LAZIO;201;ROMA 1;S08                    ;;4;10;14
2020;120;LAZIO;202;ROMA 2;S01                    ;;143;602;745
2020;120;LAZIO;202;ROMA 2;S03                    ;;77;403;480
2020;120;LAZIO;202;ROMA 2;S05                    ;;77;341;418
2020;120;LAZIO;202;ROMA 2;S06                    ;;52;260;312
2020;120;LAZIO;202;ROMA 2;S07                    ;;40;184;224
2020;120;LAZIO;202;ROMA 2;S08                    ;;100;439;539
2020;120;LAZIO;203;ROMA 3;A02                    ;;19;39;58
2020;120;LAZIO;203;ROMA 3;S02                    ;;55;325;380
2020;120;LAZIO;203;ROMA 3;S03                    ;;75;483;558
2020;120;LAZIO;204;ROMA 4;A02                    ;;32;66;98
2020;120;LAZIO;204;ROMA 4;B02                    ;;;3;3
2020;120;LAZIO;204;ROMA 4;S01                    ;;38;111;149
2020;120;LAZIO;204;ROMA 4;S02                    ;;18;179;197
2020;120;LAZIO;204;ROMA 4;S03                    ;;37;221;258
2020;120;LAZIO;205;ROMA 5;S01                    ;;43;162;205
2020;120;LAZIO;205;ROMA 5;S02                    ;;57;145;202
2020;120;LAZIO;205;ROMA 5;S03                    ;;;19;19
2020;120;LAZIO;205;ROMA 5;S05                    ;;18;90;108
2020;120;LAZIO;206;ROMA 6;A02                    ;;27;156;183
2020;120;LAZIO;206;ROMA 6;A06                    ;;143;135;278
2020;120;LAZIO;206;ROMA 6;S02                    ;;17;177;194
2020;120;LAZIO;206;ROMA 6;S03                    ;;10;98;108
2020;120;LAZIO;206;ROMA 6;S04                    ;;88;425;513
2020;120;LAZIO;206;ROMA 6;S06                    ;;41;125;166
2020;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S01                    ;;35;257;292
2020;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S02                    ;;26;293;319
2020;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S03                    ;;31;219;250
2020;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;;12;217;229
2020;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;;42;279;321
2020;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;;23;317;340
2020;130;ABRUZZO;203;PESCARA;S07                    ;;61;534;595
2020;130;ABRUZZO;203;PESCARA;S08                    ;;7;150;157
2020;130;ABRUZZO;204;TERAMO;S09                    ;;62;380;442
2020;130;ABRUZZO;204;TERAMO;S10                    ;;37;305;342
2020;130;ABRUZZO;204;TERAMO;S11                    ;;31;236;267
2020;140;MOLISE;201;ASREM;S01                    ;;20;229;249
2020;140;MOLISE;201;ASREM;S02                    ;;7;55;62
2020;140;MOLISE;201;ASREM;S03                    ;;20;277;297
2020;140;MOLISE;201;ASREM;S04                    ;;12;135;147
2020;140;MOLISE;201;ASREM;S05                    ;;;14;14
2020;140;MOLISE;201;ASREM;S06                    ;;1;29;30
2020;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;;27;189;216
2020;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;;13;404;417
2020;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;;9;175;184
2020;150;CAMPANIA;202;A.S.L. BENEVENTO;S04                    ;;3;91;94
2020;150;CAMPANIA;202;A.S.L. BENEVENTO;S05                    ;;;96;96
2020;150;CAMPANIA;203;A.S.L. CASERTA;S06                    ;;5;171;176
2020;150;CAMPANIA;203;A.S.L. CASERTA;S07                    ;;4;108;112
2020;150;CAMPANIA;203;A.S.L. CASERTA;S08                    ;;;188;188
2020;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;;2;111;113
2020;150;CAMPANIA;203;A.S.L. CASERTA;S10                    ;;;123;123
2020;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;;47;469;516
2020;150;CAMPANIA;203;A.S.L. CASERTA;S12                    ;;8;283;291
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;;13;144;157
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S15                    ;;7;336;343
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S16                    ;;;164;164
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;;5;154;159
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;;30;260;290
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;;;199;199
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;;14;171;185
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;;10;227;237
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;;24;340;364
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;;;193;193
2020;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;;41;43;84
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;;38;248;286
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S26                    ;;5;104;109
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;;45;287;332
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;;21;502;523
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;;9;221;230
2020;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;;33;152;185
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;;7;257;264
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;;11;140;151
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;;12;196;208
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;;4;90;94
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;;4;134;138
2020;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;;24;335;359
2020;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;;;282;282
2020;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;;;393;393
2020;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;;;274;274
2020;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;;;461;461
2020;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;;;112;112
2020;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;;;24;24
2020;150;CAMPANIA;207;A.S.L. SALERNO;S47                    ;;;156;156
2020;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;;;82;82
2020;160;PUGLIA;106;ASL BR;S20                    ;;16;177;193
2020;160;PUGLIA;106;ASL BR;S21                    ;;;68;68
2020;160;PUGLIA;106;ASL BR;S22                    ;;5;176;181
2020;160;PUGLIA;106;ASL BR;S23                    ;;1;96;97
2020;160;PUGLIA;106;ASL BR;S24                    ;;;76;76
2020;160;PUGLIA;106;ASL BR;S25                    ;;6;77;83
2020;160;PUGLIA;112;ASL TA;S50                    ;;13;20;33
2020;160;PUGLIA;112;ASL TA;S51                    ;;7;170;177
2020;160;PUGLIA;112;ASL TA;S52                    ;;9;166;175
2020;160;PUGLIA;112;ASL TA;S53                    ;;16;121;137
2020;160;PUGLIA;112;ASL TA;S54                    ;;11;138;149
2020;160;PUGLIA;112;ASL TA;S55                    ;;32;651;683
2020;160;PUGLIA;112;ASL TA;S56                    ;;26;180;206
2020;160;PUGLIA;113;ASL BT;S15                    ;;12;142;154
2020;160;PUGLIA;113;ASL BT;S16                    ;;4;50;54
2020;160;PUGLIA;113;ASL BT;S17                    ;;94;294;388
2020;160;PUGLIA;113;ASL BT;S18                    ;;17;142;159
2020;160;PUGLIA;113;ASL BT;S19                    ;;8;41;49
2020;160;PUGLIA;114;ASL BA;S01                    ;;10;101;111
2020;160;PUGLIA;114;ASL BA;S02                    ;;17;199;216
2020;160;PUGLIA;114;ASL BA;S03                    ;;6;94;100
2020;160;PUGLIA;114;ASL BA;S04                    ;;9;152;161
2020;160;PUGLIA;114;ASL BA;S05                    ;;40;278;318
2020;160;PUGLIA;114;ASL BA;S06                    ;;6;88;94
2020;160;PUGLIA;114;ASL BA;S08                    ;;22;384;406
2020;160;PUGLIA;114;ASL BA;S09                    ;;4;134;138
2020;160;PUGLIA;114;ASL BA;S10                    ;;20;130;150
2020;160;PUGLIA;114;ASL BA;S11                    ;;;47;47
2020;160;PUGLIA;114;ASL BA;S12                    ;;;4;4
2020;160;PUGLIA;114;ASL BA;S13                    ;;4;88;92
2020;160;PUGLIA;114;ASL BA;S14                    ;;21;224;245
2020;160;PUGLIA;114;ASL BA;S58                    ;;18;81;99
2020;160;PUGLIA;115;ASL FG;S26                    ;;5;31;36
2020;160;PUGLIA;115;ASL FG;S27                    ;;16;181;197
2020;160;PUGLIA;115;ASL FG;S28                    ;;1;47;48
2020;160;PUGLIA;115;ASL FG;S29                    ;;7;48;55
2020;160;PUGLIA;115;ASL FG;S30                    ;;7;66;73
2020;160;PUGLIA;115;ASL FG;S31                    ;;9;80;89
2020;160;PUGLIA;115;ASL FG;S32                    ;;6;49;55
2020;160;PUGLIA;115;ASL FG;S33                    ;;24;134;158
2020;160;PUGLIA;115;ASL FG;S34                    ;;8;159;167
2020;160;PUGLIA;115;ASL FG;S35                    ;;73;547;620
2020;160;PUGLIA;115;ASL FG;S36                    ;;25;102;127
2020;160;PUGLIA;116;ASL LE;S37                    ;;18;296;314
2020;160;PUGLIA;116;ASL LE;S38                    ;;7;105;112
2020;160;PUGLIA;116;ASL LE;S39                    ;;9;182;191
2020;160;PUGLIA;116;ASL LE;S40                    ;;6;105;111
2020;160;PUGLIA;116;ASL LE;S41                    ;;8;92;100
2020;160;PUGLIA;116;ASL LE;S42                    ;;3;34;37
2020;160;PUGLIA;116;ASL LE;S43                    ;;17;167;184
2020;160;PUGLIA;116;ASL LE;S44                    ;;9;200;209
2020;160;PUGLIA;116;ASL LE;S45                    ;;13;204;217
2020;160;PUGLIA;116;ASL LE;S46                    ;;6;87;93
2020;160;PUGLIA;116;ASL LE;S47                    ;;12;44;56
2020;160;PUGLIA;116;ASL LE;S48                    ;;14;148;162
2020;160;PUGLIA;116;ASL LE;S49                    ;;6;159;165
2020;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;;8;70;78
2020;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;;54;196;250
2020;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;;;145;145
2020;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;;8;87;95
2020;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;;11;362;373
2020;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;;18;255;273
2020;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;;37;330;367
2020;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;;8;82;90
2020;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;;52;202;254
2020;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;;11;36;47
2020;190;SICILIA;201;ASP AGRIGENTO;S01                    ;;;2;2
2020;190;SICILIA;201;ASP AGRIGENTO;S02                    ;;;1;1
2020;190;SICILIA;201;ASP AGRIGENTO;S03                    ;;;27;27
2020;190;SICILIA;201;ASP AGRIGENTO;S04                    ;;1;3;4
2020;190;SICILIA;201;ASP AGRIGENTO;S05                    ;;1;1;2
2020;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;;;62;62
2020;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;;;91;91
2020;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;;;13;13
2020;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;;;44;44
2020;190;SICILIA;203;ASP CATANIA;S01                    ;;24;137;161
2020;190;SICILIA;203;ASP CATANIA;S02                    ;;10;103;113
2020;190;SICILIA;203;ASP CATANIA;S03                    ;;2;37;39
2020;190;SICILIA;203;ASP CATANIA;S04                    ;;47;220;267
2020;190;SICILIA;203;ASP CATANIA;S05                    ;;25;345;370
2020;190;SICILIA;203;ASP CATANIA;S06                    ;;33;239;272
2020;190;SICILIA;203;ASP CATANIA;S07                    ;;24;248;272
2020;190;SICILIA;203;ASP CATANIA;S08                    ;;2;53;55
2020;190;SICILIA;203;ASP CATANIA;S09                    ;;25;145;170
2020;190;SICILIA;203;ASP CATANIA;S10                    ;;16;122;138
2020;190;SICILIA;204;ASP ENNA;S01                    ;;34;99;133
2020;190;SICILIA;204;ASP ENNA;S02                    ;;10;111;121
2020;190;SICILIA;204;ASP ENNA;S03                    ;;14;74;88
2020;190;SICILIA;205;ASP MESSINA;S01                    ;;3;4;7
2020;190;SICILIA;205;ASP MESSINA;S02                    ;;26;63;89
2020;190;SICILIA;205;ASP MESSINA;S03                    ;;24;62;86
2020;190;SICILIA;205;ASP MESSINA;S04                    ;;1;17;18
2020;190;SICILIA;205;ASP MESSINA;S05                    ;;7;20;27
2020;190;SICILIA;205;ASP MESSINA;S06                    ;;2;6;8
2020;190;SICILIA;205;ASP MESSINA;S07                    ;;4;10;14
2020;190;SICILIA;206;ASP PALERMO;S01                    ;;6;107;113
2020;190;SICILIA;206;ASP PALERMO;S02                    ;;14;66;80
2020;190;SICILIA;206;ASP PALERMO;S04                    ;;3;21;24
2020;190;SICILIA;206;ASP PALERMO;S05                    ;;13;47;60
2020;190;SICILIA;206;ASP PALERMO;S06                    ;;21;203;224
2020;190;SICILIA;206;ASP PALERMO;S07                    ;;65;211;276
2020;190;SICILIA;206;ASP PALERMO;S08                    ;;54;329;383
2020;190;SICILIA;206;ASP PALERMO;S09                    ;;2;42;44
2020;190;SICILIA;206;ASP PALERMO;S12                    ;;14;106;120
2020;190;SICILIA;207;ASP RAGUSA;S01                    ;;13;225;238
2020;190;SICILIA;207;ASP RAGUSA;S02                    ;;28;108;136
2020;190;SICILIA;207;ASP RAGUSA;S03                    ;;4;76;80
2020;190;SICILIA;208;ASP SIRACUSA;S01                    ;;30;103;133
2020;190;SICILIA;208;ASP SIRACUSA;S02                    ;;8;57;65
2020;190;SICILIA;208;ASP SIRACUSA;S03                    ;;5;247;252
2020;190;SICILIA;208;ASP SIRACUSA;S04                    ;;62;152;214
2020;190;SICILIA;209;ASP DI TRAPANI;S01                    ;;22;35;57
2020;190;SICILIA;209;ASP DI TRAPANI;S02                    ;;2;49;51
2020;190;SICILIA;209;ASP DI TRAPANI;S03                    ;;19;101;120
2020;190;SICILIA;209;ASP DI TRAPANI;S04                    ;;18;150;168
2020;190;SICILIA;209;ASP DI TRAPANI;S05                    ;;14;131;145
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S01                    ;;2;185;187
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S02                    ;;;18;18
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S03                    ;;8;399;407
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S05                    ;;14;474;488
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S06                    ;;18;135;153
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S07                    ;;;76;76
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S08                    ;;;48;48
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S09                    ;;;37;37
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S10                    ;;8;20;28
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S12                    ;;;42;42
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S13                    ;;;2;2
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S14                    ;;1;129;130
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S15                    ;;4;241;245
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S16                    ;;9;186;195
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S17                    ;;;124;124
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S19                    ;;9;445;454
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S20                    ;;34;524;558
2020;200;SARDEGNA;201;AZIENDA PER LA TUTELA DELLA SALUTE;S21                    ;;3;157;160
