population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,29,Valore Complessivo di Esposizione,41,Uzbekistan,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.6430567999400499,1.0975794483144299,0.41020313171659
1,Intera Popolazione,29,Valore Complessivo di Esposizione,45,Bulgaria,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.36574241162612003,0.45224493026213997,0.30532599614325
1,Intera Popolazione,29,Valore Complessivo di Esposizione,49,Macedonia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.53727225913615,0.9240580777523599,0.33421580862694
1,Intera Popolazione,29,Valore Complessivo di Esposizione,53,Serbia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.36789045668725,0.59336135488483,0.24109147689964
1,Intera Popolazione,29,Valore Complessivo di Esposizione,57,Bielorussa,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,1.14233102316194,2.1103000723062397,0.5767494632128201
1,Intera Popolazione,29,Valore Complessivo di Esposizione,385,Porto Rico,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.66378529104532,0.82393706266236,0.54834063640667
1,Intera Popolazione,29,Valore Complessivo di Esposizione,149,Palestina,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.65951561686983,1.34190562967655,0.23485520054068
1,Intera Popolazione,29,Valore Complessivo di Esposizione,153,Repubblica Araba Siriana,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.65755118421863,1.36397057127409,0.2434726395816
1,Intera Popolazione,29,Valore Complessivo di Esposizione,416,Tuvalu,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.28311944663911004,0.36757525112378,0.2131728909171
1,Intera Popolazione,29,Valore Complessivo di Esposizione,435,Sudan del sud,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.19894979129346999,0.33264362871145,0.12125626985231
1,Intera Popolazione,29,Valore Complessivo di Esposizione,58,Estonia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,2.20453502205393,3.98531974947572,1.0101666540254999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,62,Federazione Russa,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,2.2676269337416297,4.34587767077313,1.03911483621013
1,Intera Popolazione,29,Valore Complessivo di Esposizione,66,Brunei,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.43601310217093,0.65443680428197,0.28801979241097
1,Intera Popolazione,29,Valore Complessivo di Esposizione,85,Israele,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,1999,0.47818489922846996,0.59994385530909,0.39094901458678005
1,Intera Popolazione,29,Valore Complessivo di Esposizione,74,Andorra,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.45127923563869,0.56187465274925,0.35541029213396
1,Intera Popolazione,29,Valore Complessivo di Esposizione,78,Danimarca,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.84439072818522,1.27211220525102,0.60377809750903
