Anno;Codice Regione; Descrizione Regione;Codice ASL;ASL;SERD; Nuovi Utenti;Utenti rientrati o già in carico; Totale
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;91;651;742
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;21;60;81
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;19;83;102
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;4;124;128
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;67;386;453
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;42;175;217
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;55;548;603
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;2;88;90
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;16;50;66
2023;110;MARCHE;201;ASUR;S01                    ;;;
2023;110;MARCHE;201;ASUR;S02                    ;;;
2023;110;MARCHE;201;ASUR;S03                    ;;;
2023;110;MARCHE;201;ASUR;S04                    ;;;
2023;110;MARCHE;201;ASUR;S05                    ;;;
2023;110;MARCHE;201;ASUR;S06                    ;;;
2023;110;MARCHE;201;ASUR;S07                    ;;;
2023;110;MARCHE;201;ASUR;S08                    ;;;
2023;110;MARCHE;201;ASUR;S09                    ;;;
2023;110;MARCHE;201;ASUR;S10                    ;;;
2023;110;MARCHE;201;ASUR;S11                    ;;;
2023;110;MARCHE;201;ASUR;S12                    ;;;
2023;110;MARCHE;201;ASUR;S13                    ;;;
2023;110;MARCHE;201;ASUR;S14                    ;;;
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S01                    ;137;385;522
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;86;154;240
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;84;203;287
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S14                    ;31;89;120
2023;110;MARCHE;302;AST2 DI ANCONA;S04                    ;73;239;312
2023;110;MARCHE;302;AST2 DI ANCONA;S05                    ;92;324;416
2023;110;MARCHE;302;AST2 DI ANCONA;S06                    ;16;77;93
2023;110;MARCHE;302;AST2 DI ANCONA;S07                    ;378;668;1046
2023;110;MARCHE;303;AST3 DI MACERATA;S08                    ;77;303;380
2023;110;MARCHE;303;AST3 DI MACERATA;S09                    ;91;322;413
2023;110;MARCHE;303;AST3 DI MACERATA;S10                    ;14;56;70
2023;110;MARCHE;304;AST4 DI FERMO;S11                    ;86;378;464
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;34;261;295
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;S13                    ;49;353;402
2023;120;LAZIO;109;VITERBO;A05                    ;28;85;113
2023;120;LAZIO;109;VITERBO;S01                    ;32;180;212
2023;120;LAZIO;109;VITERBO;S02                    ;12;104;116
2023;120;LAZIO;109;VITERBO;S04                    ;22;114;136
2023;120;LAZIO;109;VITERBO;S05                    ;21;223;244
2023;120;LAZIO;110;RIETI;A03                    ;6;34;40
2023;120;LAZIO;110;RIETI;B03                    ;22;83;105
2023;120;LAZIO;110;RIETI;S03                    ;19;183;202
2023;120;LAZIO;111;LATINA;S01                    ;30;131;161
2023;120;LAZIO;111;LATINA;S02                    ;13;143;156
2023;120;LAZIO;111;LATINA;S03                    ;46;118;164
2023;120;LAZIO;111;LATINA;S04                    ;15;105;120
2023;120;LAZIO;111;LATINA;S05                    ;24;183;207
2023;120;LAZIO;112;FROSINONE;A02                    ;20;67;87
2023;120;LAZIO;112;FROSINONE;A06                    ;8;84;92
2023;120;LAZIO;112;FROSINONE;B06                    ;66;229;295
2023;120;LAZIO;112;FROSINONE;S02                    ;17;286;303
2023;120;LAZIO;112;FROSINONE;S06                    ;46;210;256
2023;120;LAZIO;112;FROSINONE;S08                    ;6;208;214
2023;120;LAZIO;201;ROMA 1;A01                    ;19;44;63
2023;120;LAZIO;201;ROMA 1;S01                    ;10;277;287
2023;120;LAZIO;201;ROMA 1;S03                    ;30;227;257
2023;120;LAZIO;201;ROMA 1;S04                    ;29;279;308
2023;120;LAZIO;201;ROMA 1;S05                    ;105;477;582
2023;120;LAZIO;201;ROMA 1;S06                    ;74;61;135
2023;120;LAZIO;201;ROMA 1;S08                    ;358;530;888
2023;120;LAZIO;202;ROMA 2;S01                    ;85;636;721
2023;120;LAZIO;202;ROMA 2;S03                    ;24;242;266
2023;120;LAZIO;202;ROMA 2;S05                    ;72;356;428
2023;120;LAZIO;202;ROMA 2;S06                    ;19;223;242
2023;120;LAZIO;202;ROMA 2;S07                    ;15;198;213
2023;120;LAZIO;202;ROMA 2;S08                    ;78;507;585
2023;120;LAZIO;203;ROMA 3;A02                    ;14;14;28
2023;120;LAZIO;203;ROMA 3;A03                    ;13;8;21
2023;120;LAZIO;203;ROMA 3;S02                    ;46;285;331
2023;120;LAZIO;203;ROMA 3;S03                    ;5;438;443
2023;120;LAZIO;204;ROMA 4;A02                    ;7;107;114
2023;120;LAZIO;204;ROMA 4;B02                    ;;;
2023;120;LAZIO;204;ROMA 4;S01                    ;32;108;140
2023;120;LAZIO;204;ROMA 4;S02                    ;5;161;166
2023;120;LAZIO;204;ROMA 4;S03                    ;17;192;209
2023;120;LAZIO;205;ROMA 5;S01                    ;25;166;191
2023;120;LAZIO;205;ROMA 5;S02                    ;63;269;332
2023;120;LAZIO;205;ROMA 5;S03                    ;7;38;45
2023;120;LAZIO;205;ROMA 5;S04                    ;35;192;227
2023;120;LAZIO;205;ROMA 5;S05                    ;20;105;125
2023;120;LAZIO;206;ROMA 6;A02                    ;21;146;167
2023;120;LAZIO;206;ROMA 6;A06                    ;60;178;238
2023;120;LAZIO;206;ROMA 6;S02                    ;27;165;192
2023;120;LAZIO;206;ROMA 6;S03                    ;;58;58
2023;120;LAZIO;206;ROMA 6;S04                    ;74;370;444
2023;120;LAZIO;206;ROMA 6;S06                    ;53;199;252
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S01                    ;4;166;170
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S02                    ;42;270;312
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S03                    ;9;161;170
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;25;259;284
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;30;269;299
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;9;281;290
2023;130;ABRUZZO;203;PESCARA;S07                    ;57;560;617
2023;130;ABRUZZO;203;PESCARA;S08                    ;6;81;87
2023;130;ABRUZZO;204;TERAMO;S09                    ;84;361;445
2023;130;ABRUZZO;204;TERAMO;S10                    ;11;220;231
2023;130;ABRUZZO;204;TERAMO;S11                    ;22;195;217
2023;140;MOLISE;201;ASREM;S01                    ;13;225;238
2023;140;MOLISE;201;ASREM;S02                    ;6;53;59
2023;140;MOLISE;201;ASREM;S03                    ;18;265;283
2023;140;MOLISE;201;ASREM;S04                    ;13;150;163
2023;140;MOLISE;201;ASREM;S05                    ;3;12;15
2023;140;MOLISE;201;ASREM;S06                    ;2;19;21
2023;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;3;169;172
2023;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;16;363;379
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;1;136;137
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;S04                    ;;91;91
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;S05                    ;;84;84
2023;150;CAMPANIA;203;A.S.L. CASERTA;S06                    ;12;235;247
2023;150;CAMPANIA;203;A.S.L. CASERTA;S08                    ;3;205;208
2023;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;;103;103
2023;150;CAMPANIA;203;A.S.L. CASERTA;S10                    ;4;121;125
2023;150;CAMPANIA;203;A.S.L. CASERTA;S11                    ;;357;357
2023;150;CAMPANIA;203;A.S.L. CASERTA;S12                    ;1;250;251
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;3;189;192
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S15                    ;;287;287
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S16                    ;2;136;138
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;5;165;170
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;6;213;219
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;1;221;222
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;8;176;184
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;1;190;191
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;1;305;306
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;3;182;185
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;3;22;25
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;14;177;191
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S26                    ;2;86;88
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;33;288;321
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;12;335;347
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;2;159;161
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;19;333;352
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;1;274;275
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;21;132;153
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;4;207;211
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;4;68;72
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;6;135;141
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;6;283;289
2023;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;;251;251
2023;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;2;343;345
2023;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;32;372;404
2023;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;6;487;493
2023;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;;92;92
2023;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;1;30;31
2023;150;CAMPANIA;207;A.S.L. SALERNO;S47                    ;;166;166
2023;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;;59;59
2023;160;PUGLIA;106;ASL BR;S20                    ;3;171;174
2023;160;PUGLIA;106;ASL BR;S21                    ;7;52;59
2023;160;PUGLIA;106;ASL BR;S22                    ;13;142;155
2023;160;PUGLIA;106;ASL BR;S23                    ;11;105;116
2023;160;PUGLIA;106;ASL BR;S24                    ;24;175;199
2023;160;PUGLIA;106;ASL BR;S25                    ;2;89;91
2023;160;PUGLIA;112;ASL TA;S50                    ;9;40;49
2023;160;PUGLIA;112;ASL TA;S51                    ;8;168;176
2023;160;PUGLIA;112;ASL TA;S52                    ;29;194;223
2023;160;PUGLIA;112;ASL TA;S53                    ;27;161;188
2023;160;PUGLIA;112;ASL TA;S54                    ;11;114;125
2023;160;PUGLIA;112;ASL TA;S55                    ;30;666;696
2023;160;PUGLIA;112;ASL TA;S56                    ;109;284;393
2023;160;PUGLIA;113;ASL BT;S15                    ;20;191;211
2023;160;PUGLIA;113;ASL BT;S16                    ;13;48;61
2023;160;PUGLIA;113;ASL BT;S17                    ;113;324;437
2023;160;PUGLIA;113;ASL BT;S18                    ;24;138;162
2023;160;PUGLIA;113;ASL BT;S19                    ;20;61;81
2023;160;PUGLIA;114;ASL BA;S01                    ;7;72;79
2023;160;PUGLIA;114;ASL BA;S02                    ;10;181;191
2023;160;PUGLIA;114;ASL BA;S03                    ;15;151;166
2023;160;PUGLIA;114;ASL BA;S04                    ;1;142;143
2023;160;PUGLIA;114;ASL BA;S05                    ;35;266;301
2023;160;PUGLIA;114;ASL BA;S06                    ;15;87;102
2023;160;PUGLIA;114;ASL BA;S08                    ;1;352;353
2023;160;PUGLIA;114;ASL BA;S09                    ;8;139;147
2023;160;PUGLIA;114;ASL BA;S10                    ;6;135;141
2023;160;PUGLIA;114;ASL BA;S11                    ;6;13;19
2023;160;PUGLIA;114;ASL BA;S12                    ;;;
2023;160;PUGLIA;114;ASL BA;S13                    ;4;115;119
2023;160;PUGLIA;114;ASL BA;S14                    ;16;226;242
2023;160;PUGLIA;114;ASL BA;S58                    ;;13;13
2023;160;PUGLIA;115;ASL FG;S26                    ;12;43;55
2023;160;PUGLIA;115;ASL FG;S27                    ;21;167;188
2023;160;PUGLIA;115;ASL FG;S28                    ;7;49;56
2023;160;PUGLIA;115;ASL FG;S29                    ;7;47;54
2023;160;PUGLIA;115;ASL FG;S30                    ;11;63;74
2023;160;PUGLIA;115;ASL FG;S31                    ;5;75;80
2023;160;PUGLIA;115;ASL FG;S32                    ;3;39;42
2023;160;PUGLIA;115;ASL FG;S33                    ;20;173;193
2023;160;PUGLIA;115;ASL FG;S34                    ;13;174;187
2023;160;PUGLIA;115;ASL FG;S35                    ;87;562;649
2023;160;PUGLIA;115;ASL FG;S36                    ;33;89;122
2023;160;PUGLIA;116;ASL LE;S37                    ;22;265;287
2023;160;PUGLIA;116;ASL LE;S38                    ;6;75;81
2023;160;PUGLIA;116;ASL LE;S39                    ;7;181;188
2023;160;PUGLIA;116;ASL LE;S40                    ;21;87;108
2023;160;PUGLIA;116;ASL LE;S41                    ;9;77;86
2023;160;PUGLIA;116;ASL LE;S42                    ;14;24;38
2023;160;PUGLIA;116;ASL LE;S43                    ;26;171;197
2023;160;PUGLIA;116;ASL LE;S44                    ;22;182;204
2023;160;PUGLIA;116;ASL LE;S45                    ;13;179;192
2023;160;PUGLIA;116;ASL LE;S46                    ;7;84;91
2023;160;PUGLIA;116;ASL LE;S47                    ;13;52;65
2023;160;PUGLIA;116;ASL LE;S48                    ;13;146;159
2023;160;PUGLIA;116;ASL LE;S49                    ;7;143;150
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;5;81;86
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;44;191;235
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;1;124;125
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;6;87;93
2023;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;6;370;376
2023;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;19;243;262
2023;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;71;439;510
2023;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;35;165;200
2023;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;18;98;116
2023;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;13;45;58
2023;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;26;140;166
2023;180;CALABRIA;201;A.S.P. COSENZA;S17                    ;13;69;82
2023;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;25;138;163
2023;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;51;350;401
2023;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;37;316;353
2023;180;CALABRIA;203;A.S.P. CATANZARO;S32                    ;15;131;146
2023;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;19;219;238
2023;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;20;131;151
2023;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S42                    ;15;43;58
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;24;91;115
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;69;239;308
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;14;48;62
2023;190;SICILIA;201;ASP AGRIGENTO;S01                    ;12;21;33
2023;190;SICILIA;201;ASP AGRIGENTO;S02                    ;;5;5
2023;190;SICILIA;201;ASP AGRIGENTO;S03                    ;10;13;23
2023;190;SICILIA;201;ASP AGRIGENTO;S04                    ;;5;5
2023;190;SICILIA;201;ASP AGRIGENTO;S05                    ;1;9;10
2023;190;SICILIA;202;ASP CALTANISSETTA;S01                    ;;68;68
2023;190;SICILIA;202;ASP CALTANISSETTA;S02                    ;;89;89
2023;190;SICILIA;202;ASP CALTANISSETTA;S03                    ;;8;8
2023;190;SICILIA;202;ASP CALTANISSETTA;S04                    ;;37;37
2023;190;SICILIA;203;ASP CATANIA;S01                    ;100;176;276
2023;190;SICILIA;203;ASP CATANIA;S02                    ;33;123;156
2023;190;SICILIA;203;ASP CATANIA;S03                    ;15;35;50
2023;190;SICILIA;203;ASP CATANIA;S04                    ;71;183;254
2023;190;SICILIA;203;ASP CATANIA;S05                    ;235;451;686
2023;190;SICILIA;203;ASP CATANIA;S06                    ;173;468;641
2023;190;SICILIA;203;ASP CATANIA;S07                    ;53;169;222
2023;190;SICILIA;203;ASP CATANIA;S08                    ;111;96;207
2023;190;SICILIA;203;ASP CATANIA;S09                    ;35;158;193
2023;190;SICILIA;204;ASP ENNA;S01                    ;85;99;184
2023;190;SICILIA;204;ASP ENNA;S02                    ;7;91;98
2023;190;SICILIA;204;ASP ENNA;S03                    ;68;71;139
2023;190;SICILIA;205;ASP MESSINA;S01                    ;;5;5
2023;190;SICILIA;205;ASP MESSINA;S02                    ;2;46;48
2023;190;SICILIA;205;ASP MESSINA;S03                    ;34;93;127
2023;190;SICILIA;205;ASP MESSINA;S04                    ;6;20;26
2023;190;SICILIA;205;ASP MESSINA;S05                    ;14;10;24
2023;190;SICILIA;205;ASP MESSINA;S06                    ;9;6;15
2023;190;SICILIA;205;ASP MESSINA;S07                    ;12;13;25
2023;190;SICILIA;206;ASP PALERMO;S01                    ;6;40;46
2023;190;SICILIA;206;ASP PALERMO;S02                    ;6;20;26
2023;190;SICILIA;206;ASP PALERMO;S04                    ;;3;3
2023;190;SICILIA;206;ASP PALERMO;S05                    ;;6;6
2023;190;SICILIA;206;ASP PALERMO;S06                    ;25;71;96
2023;190;SICILIA;206;ASP PALERMO;S07                    ;6;176;182
2023;190;SICILIA;206;ASP PALERMO;S08                    ;16;294;310
2023;190;SICILIA;206;ASP PALERMO;S09                    ;5;86;91
2023;190;SICILIA;206;ASP PALERMO;S12                    ;13;34;47
2023;190;SICILIA;207;ASP RAGUSA;S01                    ;12;193;205
2023;190;SICILIA;207;ASP RAGUSA;S02                    ;2;100;102
2023;190;SICILIA;207;ASP RAGUSA;S03                    ;4;183;187
2023;190;SICILIA;208;ASP SIRACUSA;S01                    ;1;66;67
2023;190;SICILIA;208;ASP SIRACUSA;S02                    ;1;31;32
2023;190;SICILIA;208;ASP SIRACUSA;S03                    ;;214;214
2023;190;SICILIA;208;ASP SIRACUSA;S04                    ;64;166;230
2023;190;SICILIA;209;ASP DI TRAPANI;S01                    ;14;35;49
2023;190;SICILIA;209;ASP DI TRAPANI;S02                    ;;98;98
2023;190;SICILIA;209;ASP DI TRAPANI;S03                    ;16;90;106
2023;190;SICILIA;209;ASP DI TRAPANI;S04                    ;38;142;180
2023;190;SICILIA;209;ASP DI TRAPANI;S05                    ;35;150;185
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;;165;165
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S02                    ;;15;15
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;2;367;369
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;8;469;477
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;;158;158
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;;57;57
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;;19;19
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;;35;35
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;;20;20
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;;34;34
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;;2;2
2023;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;;140;140
2023;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;1;251;252
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;2;192;194
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;5;97;102
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;9;401;410
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;2;460;462
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;22;296;318
