population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,5,Prevalenza,67,Giappone,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0067449424916817,0.0080692905534311,0.0055441903352717
1,Intera Popolazione,5,Prevalenza,80,Francia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0131969077245957,0.0149738235598788,0.0117049738531525
1,Intera Popolazione,5,Prevalenza,80,Francia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0071777583907878,0.0081236955212243,0.0061571062492226
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0250522941847588,0.0263396895000626,0.0238758094966746
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0131224953023741,0.0136888364252027,0.0125161343562462
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.011294284652417,0.0123334714641971,0.0103739486741388
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0054492561312726,0.0058719227843668,0.0050516119896134
1,Intera Popolazione,5,Prevalenza,130,Messico,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0059648263816236,0.007060823134649,0.0050212236981975
1,Intera Popolazione,5,Prevalenza,130,Messico,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0047836488691542,0.0055285722658398,0.0040428476792841
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0268117225074509,0.0311022697581123,0.0227683412001036
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0145323835648171,0.0170347956724129,0.0121439986092596
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0035617408275253,0.0048865229557576,0.002664737412373
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0022022868950716,0.0027999567798165,0.0017585832263295
1,Intera Popolazione,5,Prevalenza,130,Messico,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0059568758379116,0.0070049354377927,0.0050361516016455
1,Intera Popolazione,5,Prevalenza,130,Messico,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0047753820598244,0.0055244522875783,0.004054521283299
1,Intera Popolazione,5,Prevalenza,80,Francia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.013280989435823,0.0151356828867213,0.0116530314845511
1,Intera Popolazione,5,Prevalenza,80,Francia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0072085097368621,0.0081817599819156,0.0061419394863411
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0156526466756005,0.0178772272199567,0.0136742405202944
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0073432772947405,0.0083555879256666,0.0064347560639418
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0253406716016662,0.0268180256859743,0.0240374885034044
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0132269291425765,0.0138436557506978,0.0125576117754289
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0112436306519433,0.0123146547678432,0.0102836416395769
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0054490821903571,0.0058741103375829,0.0050574132084584
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0087269201400254,0.010715976696433,0.0070994842157766
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0056004301524012,0.006484652273302,0.0048291124354348
1,Intera Popolazione,5,Prevalenza,11,Indonesia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0048781120450765,0.006111729396753,0.0037838529955923
1,Intera Popolazione,5,Prevalenza,11,Indonesia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0044419588142885,0.0054678476636477,0.0034547111870554
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0089071804368166,0.0108695467702571,0.0072781572621009
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0057438828822897,0.00664612296656,0.0049703115001426
1,Intera Popolazione,5,Prevalenza,67,Giappone,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0093149826531798,0.0110823517170889,0.0075168108035655
1,Intera Popolazione,5,Prevalenza,67,Giappone,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0067679509335786,0.0081318404281582,0.0055488934128625
1,Intera Popolazione,5,Prevalenza,199,Africa Subsahariana Occidentale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0023587762446326,0.0029450028141569,0.0018522004134701
1,Intera Popolazione,5,Prevalenza,199,Africa Subsahariana Occidentale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0018402515655148,0.0022142804063215,0.0015200605920972
1,Intera Popolazione,5,Prevalenza,199,Africa Subsahariana Occidentale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.002345814196738,0.002941240895237,0.0018418077491508
1,Intera Popolazione,5,Prevalenza,199,Africa Subsahariana Occidentale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0018247399931441,0.0022000922085104,0.0015088339025604
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0266452166935758,0.0308591911606185,0.0228798309509995
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0143848757046512,0.0168554122843273,0.0122283678657643
1,Intera Popolazione,5,Prevalenza,6,Cina,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0106776750049715,0.0127634078277938,0.0090958756052683
1,Intera Popolazione,5,Prevalenza,6,Cina,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0082906155121883,0.0099195189627641,0.0070506049039491
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.003580789100305,0.004916045271801,0.0026785295048669
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.002209161498556,0.002808516088975,0.001761047817111
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2001,0.025595979964853,0.0270288348734169,0.0242756974418041
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2001,0.0131948806097432,0.0137491555203398,0.0125361846483011
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2001,0.0112151442710325,0.0122791003397488,0.0102883209563283
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2001,0.005461155578028,0.0058838613006282,0.0050626495334014
1,Intera Popolazione,5,Prevalenza,95,Regno Unito,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.023855350107498,0.0285136979698184,0.019813820688761
1,Intera Popolazione,5,Prevalenza,95,Regno Unito,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0122763946654143,0.0149006769373734,0.0102934677512007
1,Intera Popolazione,5,Prevalenza,196,Sudafrica,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0103838111827676,0.0122142210263985,0.0086685782263868
1,Intera Popolazione,5,Prevalenza,196,Sudafrica,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0068308047274487,0.007837924837403,0.0059446507239139
1,Intera Popolazione,5,Prevalenza,163,India,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.004817225110779,0.0061539222189845,0.0037581986709761
1,Intera Popolazione,5,Prevalenza,163,India,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0026834062442269,0.0032152981034531,0.0021196835509299
1,Intera Popolazione,5,Prevalenza,135,Brasile,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0111879552773358,0.0137819436650346,0.0090127392986984
1,Intera Popolazione,5,Prevalenza,135,Brasile,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0081944875746929,0.0099822563381219,0.00664591374607
1,Intera Popolazione,5,Prevalenza,101,Canada,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0273383571646206,0.0306233436050947,0.0245050993099991
1,Intera Popolazione,5,Prevalenza,101,Canada,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0190213590701345,0.0207772773260764,0.0173337630618585
1,Intera Popolazione,5,Prevalenza,167,Africa Subsahariana Centrale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.00322105920002,0.0043416433056131,0.0023389868454422
1,Intera Popolazione,5,Prevalenza,167,Africa Subsahariana Centrale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0019505121647503,0.0023994519905494,0.0015564593749352
1,Intera Popolazione,5,Prevalenza,71,Australia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0334878629150367,0.037149158367768,0.0301893313891
1,Intera Popolazione,5,Prevalenza,71,Australia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0182631687878493,0.0204654997604026,0.0165261732345529
1,Intera Popolazione,5,Prevalenza,214,Nigeria,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0022472432354629,0.0027247368221587,0.001797777961788
1,Intera Popolazione,5,Prevalenza,214,Nigeria,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0018007764761518,0.0021407841263036,0.0014950160834245
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0113357958740193,0.013968983790679,0.0086875768604436
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0082964721194174,0.0106502778550659,0.0063985228209607
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2002,0.0112158072470314,0.0122639585818288,0.010323048331622
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2002,0.0054859179656508,0.0059152050203798,0.0050957290943362
1,Intera Popolazione,5,Prevalenza,80,Francia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0131284482080007,0.0148099065887306,0.0115815675529027
1,Intera Popolazione,5,Prevalenza,80,Francia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0071381639333645,0.0080546121796539,0.0062598453076778
1,Intera Popolazione,5,Prevalenza,71,Australia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0329932720823965,0.0367092311436493,0.0297324443005546
1,Intera Popolazione,5,Prevalenza,71,Australia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0180419122904454,0.0201934074128369,0.0163340672139396
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0161977423381169,0.0185457350089892,0.0141250209646345
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0075029142866888,0.0085548985614558,0.0065734370127265
1,Intera Popolazione,5,Prevalenza,11,Indonesia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0048372695978334,0.0060694701689047,0.0037440016657457
1,Intera Popolazione,5,Prevalenza,11,Indonesia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0044157366589653,0.0054585454903109,0.0034326803986155
1,Intera Popolazione,5,Prevalenza,86,Italia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0175930932112044,0.0217605659967385,0.0146511380679053
1,Intera Popolazione,5,Prevalenza,86,Italia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0094182791954545,0.0116427153806307,0.007600501973445
1,Intera Popolazione,5,Prevalenza,214,Nigeria,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0022504431148902,0.0027252411916463,0.0017846000573532
1,Intera Popolazione,5,Prevalenza,214,Nigeria,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.00178402477933,0.0021058546620121,0.0014761295639283
1,Intera Popolazione,5,Prevalenza,135,Brasile,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0110892916549743,0.013736784436378,0.0088541503937042
1,Intera Popolazione,5,Prevalenza,135,Brasile,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1993,0.0081466560289359,0.0099751620693886,0.0065875681657801
1,Intera Popolazione,5,Prevalenza,67,Giappone,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0092156005698515,0.010923625304524,0.0074480217866119
1,Intera Popolazione,5,Prevalenza,67,Giappone,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0066976261250129,0.0080074690787653,0.0055137220605126
1,Intera Popolazione,5,Prevalenza,142,Iran (Repubblica Islamica dell'),1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0105083805221358,0.0120533667409594,0.0091190936477144
1,Intera Popolazione,5,Prevalenza,142,Iran (Repubblica Islamica dell'),2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0043393798736577,0.0050250756095643,0.0037695113396404
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0088238571379428,0.0108176355339001,0.0071950858851923
1,Intera Popolazione,5,Prevalenza,192,Africa Subsahariana Meridionale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0056733441812574,0.0065698717644564,0.0049036931766918
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0167253370614843,0.0191600684385943,0.0145646069808795
1,Intera Popolazione,5,Prevalenza,56,Europa Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1995,0.0076569217237644,0.0086959489374725,0.0067035285887549
1,Intera Popolazione,5,Prevalenza,196,Sudafrica,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1992,0.0100791244352525,0.012043556632392,0.0083359840961053
1,Intera Popolazione,5,Prevalenza,196,Sudafrica,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1992,0.0065702538369826,0.0075587593017679,0.0056822875367052
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2003,0.0261186744561792,0.0276455076297566,0.0246653081582423
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2003,0.0130621398801338,0.013712024136034,0.0124080252531186
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2002,0.0258993488693017,0.0273521810568454,0.0244625914742764
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2002,0.0131461232349637,0.013710273007127,0.0124932555309205
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2003,0.0112414893697818,0.0122683893718705,0.0103723339934966
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2003,0.0055191045843864,0.005956468437835,0.0051277373079935
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0036014829896145,0.0049488541808737,0.0026928753474365
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.002216059581863,0.0028191606684354,0.0017635710711852
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0114917352094364,0.0141479312173209,0.0087375045834195
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0084009078105873,0.0108541753074567,0.0064455923264531
1,Intera Popolazione,5,Prevalenza,142,Iran (Repubblica Islamica dell'),1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0096908021564436,0.0110285733197088,0.0084390885093888
1,Intera Popolazione,5,Prevalenza,142,Iran (Repubblica Islamica dell'),2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1997,0.0042351707386789,0.0049263950010631,0.0036810489932565
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2004,0.0261701091114739,0.0278578080768672,0.0247145462280623
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2004,0.0129441816840637,0.0136189936400783,0.0122892300668936
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2004,0.0112693322467384,0.0122615959304351,0.010407101684783
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2004,0.0055486807221296,0.0060074982388016,0.0051602643910406
1,Intera Popolazione,5,Prevalenza,67,Giappone,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0091319681441036,0.01081556218912,0.0073817769488634
1,Intera Popolazione,5,Prevalenza,67,Giappone,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0066477935986429,0.0079595130540247,0.0054792657375771
1,Intera Popolazione,5,Prevalenza,214,Nigeria,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0022435895966009,0.0027362106273454,0.0018029769334373
1,Intera Popolazione,5,Prevalenza,214,Nigeria,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0018063708162974,0.0021392355830338,0.0015022116751019
1,Intera Popolazione,5,Prevalenza,6,Cina,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0105098375891315,0.0125410355538045,0.0089459899633497
1,Intera Popolazione,5,Prevalenza,6,Cina,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0080389107471643,0.0096108254135135,0.0068178346011094
1,Intera Popolazione,5,Prevalenza,214,Nigeria,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0022499877922119,0.0027265045612729,0.0017918060589529
1,Intera Popolazione,5,Prevalenza,214,Nigeria,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0017935372048326,0.0021189219265383,0.0014865898676557
1,Intera Popolazione,5,Prevalenza,95,Regno Unito,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0236757390371154,0.0281935314828426,0.0197156457627691
1,Intera Popolazione,5,Prevalenza,95,Regno Unito,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0121470932514574,0.0146680930877094,0.01025920076875
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0036255181904615,0.0049849068627975,0.0027099291380314
1,Intera Popolazione,5,Prevalenza,174,Africa Subsahariana Orientale,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0022238847946496,0.0028308144934913,0.001766948888891
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0112364403731392,0.0138940709356459,0.0086590596548981
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0082186286389083,0.0104935884391858,0.0063503410846461
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0266782778617209,0.0308175875446167,0.0230060413169169
1,Intera Popolazione,5,Prevalenza,102,Stati Uniti d'America,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0144329475827176,0.0168765883077154,0.0123428331385107
1,Intera Popolazione,5,Prevalenza,130,Messico,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0059454206119721,0.0069648452788096,0.0050389090775855
1,Intera Popolazione,5,Prevalenza,130,Messico,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1999,0.0047657430874531,0.0055113662488258,0.0040487444574365
1,Intera Popolazione,5,Prevalenza,80,Francia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.0130776689119081,0.0147156768534508,0.0115471820457092
1,Intera Popolazione,5,Prevalenza,80,Francia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1998,0.007101791727763,0.0080250648513369,0.0062650163096074
1,Intera Popolazione,5,Prevalenza,92,Spagna,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2005,0.0259589770790494,0.0278004826848731,0.0243821300696063
1,Intera Popolazione,5,Prevalenza,92,Spagna,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2005,0.0127577579459785,0.0134106537697309,0.012110172210571
1,Intera Popolazione,5,Prevalenza,81,Germania,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2005,0.011299082875943,0.0122595029482184,0.0104080867657476
1,Intera Popolazione,5,Prevalenza,81,Germania,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2005,0.0055491067923533,0.0060061366046917,0.0051631552265528
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0111318660374434,0.0137616394661647,0.0086529230496163
1,Intera Popolazione,5,Prevalenza,68,Repubblica di Corea,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,2000,0.0081293793641149,0.0103182487843066,0.0062955209510663
1,Intera Popolazione,5,Prevalenza,86,Italia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0174195137506844,0.0213993260104814,0.0144636692531018
1,Intera Popolazione,5,Prevalenza,86,Italia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1994,0.0093228802946558,0.0114957916519971,0.0075656410375901
1,Intera Popolazione,5,Prevalenza,11,Indonesia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0049350870676429,0.006173457976728,0.0038405117394942
1,Intera Popolazione,5,Prevalenza,11,Indonesia,2,Femmine,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0044924696976424,0.0055491343310482,0.0035273179645809
1,Intera Popolazione,5,Prevalenza,71,Australia,1,Maschi,22,Tutte le età,561,Disturbi da consumo di stupefacenti,2,Percentuale,1996,0.0322980574204269,0.0355340698508596,0.0296683428913988
